symbol,community
PPAPDC2,194
Rnf7,194
TMBIM1,1
TUBD1,1
WDR89,1
Bin1,2
Ptk2b,2
MORN3,489
SOX1,489
SOX11,489
SOX6,489
COL3A1,536
DES,1
ESRRG,5
MEIS2,92
MSX1,24
MYH7B,446
MYL3,5
PHOX2A,5
Taf4,5
TNFRSF11A,13
RS1,39
UL123,39
Nkx3-1,281
STK19,100
CIB3,281
TRY2P,281
AGBL1,1
ANKRD34C,1
CDH23,111
CPNE5,106
CRISP3,1
DYX1C1,100
ERCC1,24
LRMP,7
PLXND1,1
PRH1,1
PRSS3P2,1
TBR1,1
THNSL1,1
TRDN,55
USP45,403
VCAN,526
VPS13D,1
ZNF225,1
EIF2B5,159
TESK1,203
SPRYD4,8
HOGA1,234
Ephb2,537
Pawr,537
Tgfbr2,537
GOLGA6L10,3
THAP3,16
AIM2,101
CHDH,83
Chrna7,83
DNAI1,83
EMILIN3,83
FHOD3,83
GFM2,83
Gria1,83
Grin2a,83
MAP1LC3C,125
Prkci,167
RNF26,9
Shank1,83
TRIM63,9
Ubc,83
WDR81,83
SRPK3,1
MYO1G,15
C12orf57,451
CECR1,1
HINFP,252
PRP8,1
SNU114,1
GATC,129
ANKRD22,23
Chmp3,267
TBCK,71
FAM189A2,4
AFP,75
AMN,75
CHMP3,75
CHMP4C,75
NLRP7,75
BAI2,15
BPIFB3,127
SHANK1,127
SPTB,127
ANKRD26P1,2
CA8,62
CA9,1
GSTCD,131
HESX1,131
KIF27,2
NACAD,2
NFKBIZ,2
SULT2A1,2
ZFPM2,11
IGHE,286
IL4R,407
bcd,1
NXT1,325
Ppp1ca,259
TINCR,1
TMLHE,49
STK17B,361
KCNIP2,361
SOCS2,1
RASSF4,19
SESTD1,32
ASIC2,176
ASIC3,111
PARVG,183
MTG1,112
STXBP5,32
VAMP8,32
COA6,57
TLR9,138
SUCO,387
ISG20L2,387
Chordc1,216
ARC,39
BGLF4,39
Daxx,39
MX1,39
SLX5,9
Stat92E,39
ZBTB26,39
ZBTB6,39
uspl1,39
CES3,554
ZNF576,554
SUSD2,200
CWF19L1,1
DHX35,1
ABCA7,1
APTX,267
SYT8,1
USP32,112
UVSSA,9
WDR91,1
ZNF286A,1
C6orf15,159
SV2B,159
SV2C,425
SYT2,159
VLDLR,159
SYT4,202
BNIP3P6,13
HELT,17
KLHL38,17
LOC149950,104
NGG1,24
PABPC1P1,17
Tada3,17
COQ3,8
TAF7L,24
TBPL2,24
TRIM15,2
TBC1D14,109
TRAPPC1,109
TRAPPC3,109
TBCC,275
Abt1,24
COL26A1,24
SNAPC2,462
TCERG1L,1
C16orf45,68
HEXIM2,27
LYSMD1,35
NEUROG3,27
OLIG3,27
TCF21,27
TCF23,27
ATOH8,27
BHLHA15,27
HAND2,27
ID4,27
MYF5,27
MYF6,27
Myod1,27
Neurod1,27
NHLH2,27
Rpa1,27
Scx,27
SCX,27
Tcf12,27
Tcf15,27
TCF24,27
Tcf3,27
Tfap4,27
TFF3,27
Twist2,27
Usf1,27
ASCL3,27
C9orf171,27
CMTR1,150
DEF6,43
FAM124B,104
FERD3L,27
HAND1,27
HSPB7,248
KCTD14,27
KLHL32,27
LGALS14,27
NDOR1,27
NEU4,216
NMUR2,4
PATE1,27
PLEKHN1,27
RAB41,287
REXO1L6P,181
RNF14,9
SLC39A13,27
SZT2,27
TAL2,27
TAPBPL,27
TSSK3,27
UTP23,1
WASF4P,27
ZDHHC24,27
ZNF124,27
ZNF205-AS1,27
PACRG,1
TCP11L2,7
COL18A1,125
EBF1,520
DEFB127,68
AT5G46630,1
TGFB1,1
C16orf58,4
KIAA1147,72
LSM10,461
BMS1P5,227
GPATCH2L,227
RIPPLY1,227
TTLL10,227
C9orf16,20
LRRC45,51
ZNF606,146
MYH3,183
TMBIM4,457
TMC7,357
TMED5,210
TMPRSS3,4
TMEM106B,335
PZP,529
ALDH1L2,65
ARSA,65
CHST10,65
CNTNAP3B,65
FIGNL1,65
GDF11,65
GNPTG,456
HTRA3,65
ITGA8,65
LPCAT2,65
PCSK6,65
SEMA4F,65
SERPINF1,547
WDR60,60
TMEM258,392
CCDC167,392
CGRRF1,324
GPC6,163
LMF1,163
MARC1,163
NRP1,316
SEC11C,163
SEMA4C,163
TLCD2,163
TMEM67,55
GUK1,404
RPL17-C18orf32,1
YRDC,377
GLDC,13
SLC15A4,13
ABHD17C,26
C15orf61,26
C2orf76,26
C9orf85,26
CALCB,26
CCDC34,26
CCSAP,26
CHCHD7,26
CMC2,26
CMTM8,26
CNIH4,26
CWC27,26
DEPDC7,336
DGUOK,419
EFNA1,26
FAM150A,26
FAM171A1,26
FAM200B,26
FAM221A,97
FOXD1,26
GPBP1,248
HS3ST3A1,26
HSBP1L1,26
IRX3,26
LINC00493,26
LINC00657,26
LOC100130417,26
LOC642852,26
MIR17HG,26
MNX1,26
MVB12B,287
NAP1L3,359
NDUFC1,26
PABPC5,26
PRELID1,487
QTRTD1,218
RIMKLB,26
RSRP1,450
SBDSP1,26
SERTAD4-AS1,26
SLC17A5,26
SMIM13,26
SNHG6,26
SNORA32,26
SNORA4,26
SNORA63,26
SNORD2,26
SNORD22,26
SNORD25,26
SNORD26,26
SNORD27,26
SNORD28,26
SNORD29,26
SNORD30,26
SNORD31,26
SNORD5,26
SNORD6,26
SNORD75,26
SNORD76,26
SNORD87,26
SNRNP25,26
SPATA5,35
STK10,26
UMAD1,26
URB1-AS1,26
USP35,26
VPS37D,26
ZDHHC7,372
ZIC5,26
ZNF14,26
ZNF721,215
FTCD,356
ODAM,138
TLR2,279
OTC,129
UCP1,382
RAB39B,257
TOMM40L,1
TICRR,1
GALNT11,201
NSUN3,201
SLC10A7,201
ZNF146,135
IFNA13,66
MYL7,66
C14orf142,16
CST7,1
LACC1,11
APOBEC3F,1
Safb,1
FRMD4A,108
Aacs,181
GP6,181
Ndufa13,181
Sardh,181
TNFRSF4,181
TNFRSF9,395
UBL4B,181
GABRB2,297
KCNJ2,268
US11,429
US2,429
TMEM102,109
PECR,253
PDDC1,499
TIAF1,338
ELOVL2,4
ZFYVE1,251
BICD2,491
HGH1,364
METTL20,8
PGAM4,1
PHF11,195
TMEM167A,1
ZNF652,1
CD52,280
FCGR2A,299
GRAP,280
IGHV4-31,280
UBC4,280
CDC20B,100
FLJ38668,100
GEM,351
GLIDR,100
IQUB,100
LINC00526,100
LINC01018,100
LOC729603,100
NFU1,100
POTEB3,62
RIBC2,100
TRIM31,9
TSHZ3,100
UBOX5,9
USP20,10
WDR25,100
ZC2HC1C,100
BTN1A1,198
ADAT3,112
AMDHD2,112
C4orf33,112
GLYCTK,144
M1AP,112
METTL15,112
PLSCR4,240
SMUG1,112
AFAP1L1,104
CTAG2,56
HYKK,104
KLK15,104
POM121L4P,104
SLC15A3,104
WT1-AS,104
YPEL3,140
KCNJ11,570
TRPM4,570
TRUB1,531
ANKRD36,143
CCDC144A,143
EPCAM,143
LOXHD1,143
LRRC6,143
SPEF2,143
HPCAL4,143
TSEN15,349
TSEN2,349
C4BPA,160
CC2D1B,160
KIF24,160
Tsn,160
GPC3,359
TUBB7P,1
CNN1,1
PRICKLE3,28
TUSC2,449
TWSG1,385
CCDC172,248
DYDC1,218
PPIP5K1,1
TRR,1
TYW3,344
LRP4,344
ZKSCAN3,344
RAD6,1
OCM,1
CADPS2,9
F12,9
RNF103,9
RNF13,9
RNF165,9
RNF25,9
Stat5a,9
TRIM17,9
TRIM35,9
TRIM43,9
TRIM50,9
HECTD4,60
MARCH3,9
RNF220,9
RNF224,9
UBI4,71
FBXO25,1
KIAA1107,252
PDCD5,1
CBWD5,9
PAEP,133
RNF152,9
SLX8,9
CUL9,9
HERC6,10
RNF113B,9
USP26,22
MAGEA8,277
MDM1,10
PHKG1,10
PTPN3,7
SGK223,10
SPINK1,10
ZNF446,85
UBE3D,256
BCL2L10,61
C1QTNF2,177
ERP27,56
FAM86B3P,56
GABRA1,56
GABRA2,56
GABRA3,56
GABRA6,56
GABRB1,56
GABRB3,56
GHRL,56
IGLC1,56
ITPRIPL1,56
PIK3IP1,56
RPN13,56
RPT6,56
SERPINI2,56
SIL1,334
SMIM2,56
STMN3,56
TMCO6,56
TMEM31,56
ZG16,56
ZNF343,56
Adrm1,10
ATMIN,1
C2orf40,1
GKN1,1
U14,1
ITIH2,1
L1TD1,264
ZSCAN10,1
UBXN2B,225
FAM89A,225
POU3F2,45
NMRAL1,1
UCK1,533
UCKL1,533
KIF4A,76
KDM8,491
UNKL,499
GGPS1,499
ABHD16A,1
SMG5,1
ACCS,8
CHMP7,10
CLB1,10
FABP4,10
PTCH2,10
TRIM74,53
TUT1,222
USP51,180
POFUT2,24
ZNF304,180
PDZK1,228
RIMBP2,369
ZFAND6,13
USP31,13
USP38,573
HMX3,573
IGKV4-1,403
SLX4,39
DNAJC2,234
QRSL1,234
CETN1,15
PDCD2,79
YAE1D1,444
SNHG3,1
NOP9,159
TSKU,159
FIGF,139
GALM,434
Stx7,32
Stx8,32
Vti1a,32
VASH2,552
CD19,332
TCP11,332
MSH4,76
TSPO,1
Flt4,316
Kdr,316
LYVE1,316
PTPRB,316
Akt1,61
CERKL,57
CNTF,287
COL4A3,1
Cul2,1
DGKI,295
GPLD1,1
HIF3A,1
IL32,1
Myog,1
NAM7,1
OSR1,1
PKD1L3,1
RBPMS2,1
Rbx1,9
RWDD3,39
SIS1,1
Tceb1,252
Tceb2,1
VPS25,325
Vps35,157
CHMP6,325
VPS20,325
LIP5,75
VPS4,75
C19orf25,32
ASPA,233
ATG4C,233
NAA40,206
DAPP1,400
USP12P1,94
Plcb2,28
PLCB2,30
Wdr26,28
ALG12,16
TRMT11,1
PYDC1,89
AREG,517
ZNF316,213
BTBD8,125
IL21R,1
CA4,481
FZD8,481
LEFTY1,481
Prkcz,164
WWC2,7
WWC3,7
Diablo,13
FAIM,13
SCARA3,418
DMGDH,1
IRGQ,113
AAMP,1
ACAP3,1
AGFG2,198
ANKRD54,1
ARAP3,1
AVEN,270
AVPI1,1
BTBD7,1
C19orf44,1
C9orf40,1
Camk1,1
CEP41,1
DENND1B,1
DNAAF3,1
DRG2,311
FAM109A,417
FAM109B,417
FAM53B,1
FAM65A,194
FBLIM1,1
FBXW10,1
FKBPL,299
GMIP,1
GPATCH2,81
GPN2,17
GTF2H2C,1
GTF2H2C_2,1
IL33,1
KHNYN,1
KIAA0556,108
LOC366310,1
LOR,66
LSS,1
map2k1,1
Mapkapk2,1
Mapkapk5,1
MLXIP,7
OSCP1,1
PAGR1,89
PALMD,1
PDE8B,1
Per2,1
PITPNM2,1
Plcd1,1
PLK2,389
PRKRIP1,1
PRKX,46
RAP1GAP2,7
RAPGEF2,449
RASSF9,52
RWDD1,1
SHROOM1,1
SLC7A6OS,1
SNX21,250
SRRD,1
TBC1D12,1
TMED8,1
TSTD2,1
TTC26,108
TTLL4,1
TYSND1,255
ZC3H12C,222
APLF,147
SMYD5,530
ANGPTL6,189
ATP5G2,189
C1GALT1,189
DPP7,189
HERC2P4,189
LINC01541,189
PRADC1,189
RNF187,542
SNHG1,189
VWA5B2,189
CDYL2,20
JAZF1,20
TMEM57,155
BMH2,7
DMTN,7
DOCK11,7
INPP5F,7
KCNK3,7
KIAA0930,7
ADH1B,7
ADH4,7
AGXT,7
ATP6V0B,7
CFAP43,7
CHST11,7
FAM64A,175
FLJ25758,7
MAGEB4,231
PARD3B,7
PDZD11,7
PNLIP,474
RASAL3,7
REM1,7
SHROOM2,7
SMAGP,7
STAC,7
TBC1D3F,7
ZNF839,7
EML3,7
IGKV1-12,7
KIAA0408,131
SNAP23P,7
AANAT,7
ADORA3,25
GP1BA,7
IL9R,4
Hoxa11,23
HOXA11,11
CCDC42,1
OR51B4,1
SPRR2E,1
DPH7,226
TRIML2,374
NARFL,302
ZNF777,1
ZRSR1,1
ZDHHC11,392
FAM134A,392
ABCG4,51
ASIC4,4
C20orf141,51
CENPBD1P1,51
CLRN3,51
CTHRC1,51
DLK1,4
DNAH11,51
FAM122C,51
FAM135B,51
FAM9A,37
FOXD4L6,428
FUT2,51
FUT9,239
GPM6A,4
GUSBP3,51
HS1BP3,425
JMJD7-PLA2G4B,51
KIAA0226L,232
KLK8,51
KRT8P12,51
LCA5L,51
LMAN2L,4
LOC401296,51
LOC554206,51
LY6G6C,51
MAP3K19,51
MIIP,51
MYBPHL,51
NPFF,51
PDZK1IP1,51
PPP1R21,363
SLC1A3,51
SLC25A31,51
SLC9A9,51
SOX14,51
TIGD1,51
TMC6,495
TMCC1,51
TMEM115,51
TNFSF10,13
TOX,51
TTLL7,51
VN1R10P,51
VSX2,380
ZNF333,51
ZNF597,166
ZNF624,447
ZNF667-AS1,51
ZSCAN9,131
Zhx1,261
ZSCAN32,85
ZKSCAN5,85
ZSCAN5A,367
BYRF1,415
RNU5A-1,415
RNU6-1,415
ZNF136,193
ZNF138,42
ZNF180,60
ZNF2,1
ZNF202,35
ZNF808,1
ZNF226,482
CCDC130,237
PGBD1,85
SEC62,446
ZNF396,85
ZNF444,85
ZNF254,467
CYP24A1,467
ZNF479,467
ZNF805,42
ZYG11A,42
ZNF317,1
ZNF410,35
OSM,402
ZNF397,85
ZNF419,42
IL36RN,260
ZNF526,336
ZNF555,301
ISLR,542
PRAME,16
ZNF594,35
ZNF621,344
ZNF626,27
ZNF684,511
CYGB,193
IL18,193
AMZ2,458
DRC1,458
ZSCAN12,66
IL37,66
ZSCAN29,85
DFNA5,450
EHD2,479
ZNF513,102
GML,274
Lima1,3
Myo1c,3
Sec24c,3
MOV10L1,1
Bmpr1a,4
CEACAM21,303
DCT,1
DPEP1,4
GRPR,4
HLA-DPA1,470
MRAP2,4
PCDHA12,4
COQ9,8
FOXS1,1
Kcnk1,1
CISD3,8
Ubr5,393
A4GALT,425
APLNR,4
C5AR2,4
MAS1,4
MFSD4,425
PRG3,28
SFTA2,425
SLC2A12,4
TMPRSS11B,346
TRIM16L,425
ABHD4,96
AMZ1,67
CGB2,67
EPS8L3,67
Gtf2e2,67
Nhsl1,67
NHSL2,19
ODF3L2,466
Sass6,3
ZNF511,67
ADAM19,67
Caskin1,159
LAS17,67
MER1,67
SNU56,67
TRX3,227
CABLES2,2
ced-2,2
Eea1,257
SLC9A2,2
Zbtb48,13
CA10,195
CACNG5,273
Rbm8a,288
Snrnp70,1
Tipin,430
Ckap5,6
USP50,1
EVC2,120
LRFN4,416
TMEM17,4
GJB2,124
ASB15,1
DUSP13,68
UL27,1
C16orf71,92
F9,263
L3HYPDH,302
LAMP3,25
MYO16,2
NYAP1,2
OXLD1,8
PCDHGB1,151
PROZ,246
PSG8,135
Shcbp1,116
TPSB2,107
ACBD7,2
ADAMTSL1,191
ATOH1,1
BOC,191
SLC2A4,454
TMEM150A,161
DUSP2,429
TKTL2,380
US3,1
FGF11,1
Get4,1
GNAT2,97
PPEF1,1
Rassf1,351
TCTN3,4
TIGD6,353
vpu,25
FOXA3,341
FOXI2,1
FOXQ1,1
SLC15A1,4
SLC39A12,4
SLC6A15,4
Bcl7b,23
Bcl7c,23
FOXN1,23
Ruvbl1,20
Ruvbl2,20
Smarcc1,23
Actr1b,68
Capza1,68
Cct2,1
Cep76,68
Dctn3,68
Dctn4,68
Dctn5,68
Dync1li1,440
Dynlrb1,60
Nfyc,399
PDGFD,68
C4BPB,68
DUSP4,170
LOC554223,68
NGEF,450
BMP2,184
Cct8,1
Coro1c,3
Flot1,3
Itga5,16
Myh10,3
Tmod3,3
Tpm1,3
Trim59,16
Calml3,3
Cdk1,1
PPM1J,1
DAAM2,184
ENG,184
GINM1,4
HAVCR2,269
HEPACAM2,4
LDLRAD4,12
LRRIQ1,184
PCDHAC1,184
PTGER3,4
RGMB,184
TNFRSF10A,4
MPPE1,4
TSPAN10,496
TSPAN17,4
TSPAN33,496
INSL5,545
Sgol2,19
ST8SIA4,4
FOXB1,1
FOXL1,1
Junb,1
rev,1
Rpl35,1
Rrbp1,1
SCARNA22,1
Sesn2,166
Srsf1,1
CNGA3,4
IL17RC,4
IZUMO1,53
MTNR1B,1
PCDHGA5,4
POPDC2,517
SLC17A2,4
GPR21,4
PIANP,517
SLC18A1,223
SLC22A16,4
TACR1,4
FBXL13,441
FOXE1,1
Gspt1,1
Gtf3c2,516
PCDHB15,92
POLG2,439
ZNF524,21
Cobll1,539
Ppp2r5c,539
FCRL4,295
KCNJ10,295
ZNF212,102
NPB,237
Mad2l1bp,288
Mllt1,37
Rcc1,1
Aff1,37
DENND2D,37
SPP1,559
Eps15,16
Eps15l1,16
FSD1,502
KAP104,16
DHX58,1
NRPD1B,238
ORF10,222
TNFRSF17,269
FNDC4,4
PTH1R,4
FAM19A3,416
FBXL7,80
FOXD4,283
SLC23A1,1
ZNF414,116
AI837181,1
ALPPL2,1
Anxa2,1
Ccdc15,1
Erp44,212
Fam83d,172
Flnb,3
GJB7,128
GPR141,171
JSRP1,122
Kctd5,228
KLHL40,423
PCDHGC3,2
Tpr,1
ZNF517,276
ERMAP,421
FAM43A,19
KLHL28,46
Prkacb,46
SFRP4,342
TFDP3,54
Cenpe,7
Prkar2a,46
RPS6KA5,484
ABCG8,175
TOX2,105
Bag2,1
Bub1,208
Lgals3bp,1
Tubg1,1
Atp7a,155
Smn1,1
Stag2,3
Tnpo1,440
ALG10,4
ASGR2,4
FPR2,4
HTR2C,4
HTR3C,4
LPAR6,4
P2RY12,4
POMK,4
SLC22A9,4
SLC39A4,4
UPK1A,4
VIPR2,4
VSIG1,25
EGFL6,276
PRG2,28
ADCYAP1,28
ASTL,250
BMP15,250
CLEC11A,250
DNASE2B,387
NYX,250
POMC,250
PRELP,198
PTH2,250
RTBDN,250
CD82,229
CIDEC,10
DGAT2,10
HTR3E,10
KCNC4,212
SLC13A2,443
SLC45A2,476
Anapc1,47
Anapc13,47
Anapc16,47
Anapc2,47
Bub1b,47
Cdc16,47
Cdc20,47
Cdc23,47
Cdc26,47
Gm9174,47
KIF2B,136
MAGIX,47
PENK,47
TTLL1,47
vIRF-4,508
LRP8,206
C19orf45,538
CCDC183,509
TTC29,224
FGF3,515
FGF8,1
GTS1,342
ZNF433,342
Cep152,309
DNAAF1,293
PARP6,293
Ahrr,368
AHRR,368
Setd5,5
Wdr5,102
CTDSP2,223
FAM153B,352
WBP1,4
Cxxc5,365
Ttll7,365
CPLX2,472
KCNS3,4
MANSC1,472
PTGDR2,472
TPCN2,32
ZNF669,271
AGPAT2,79
CDKL1,104
DFNB31,79
ORF48,79
Ppp6c,1
Ppp6r1,79
CTRL,255
ENDOV,255
LTA,255
PRSS33,255
RBM24,255
SLC25A48,255
ULK4,255
Ankfy1,79
Ankrd28,79
ZNF223,361
Anln,3
Hsph1,449
RGMA,449
Tsc1,449
AI314180,134
DCAF4L2,36
Flot2,3
MYOC,526
RSC1A1,1
COL10A1,177
Pds5a,1
CD14,170
Cep135,6
ORF43,91
Prkcb,91
Prkcg,91
Ube2k,139
ASB10,90
CORT,62
Lyplal1,75
Nup155,1
SLC30A3,37
TMEM63A,4
IGSF6,456
IRGC,305
Kif4,309
KLK11,173
Mast3,170
MUC20,170
PMEL,135
Tmed10,210
VSIG4,303
CRYBA4,270
DEF8,402
LINC01587,347
OMD,270
Apc2,119
ARHGEF4,119
CTNNA3,500
Fbxw11,119
Gsk3b,160
Jup,1
Otud7b,119
Tnks2,257
Zranb1,119
Chaf1a,494
NAA38,1
Apbb1,518
APBB3,36
Gpkow,518
CORO2B,101
DQX1,390
GALNT3,101
GNA15,101
GP9,101
Magoh,267
SLC22A6,4
THSD4,101
ZIM2,101
FAM167A,6
MAGEA9,2
PRE6,194
YPT52,194
YPT53,194
PCDHGB4,4
Adap1,62
Bach1,62
COQ2,1
GCS1,62
GLO3,62
HTR2A,62
Proser1,62
Mapk13,1
CD244,25
CSGALNACT1,25
NPY2R,25
PVRIG,438
SIGLECL1,25
GYPB,25
MADCAM1,404
PDCD1,407
SPACA1,25
Kif5b,303
DEFA5,173
IQCF1,98
Espl1,249
SLC25A41,3
LTBR,6
Kifc1,1
Ppp2r1a,19
Cdkn2aip,288
Wdr48,94
ZNF23,443
LCN15,473
CTSK,187
Fam60a,11
Max,11
Pafah1b1,60
ZNF704,11
MAGEE2,58
SPANXN3,554
TCEANC2,58
ZFP41,106
ZNF501,58
PTPRO,50
Setdb1,365
SETDB2,365
AKAP14,46
CD164L2,407
EDNRA,4
GNAT1,407
PTGIR,4
SLC5A5,407
ATP11,175
CDC9,175
FAA2,311
GAD2,175
IPPK,4
SRP1,227
ULP1,175
YIF1,175
YLR108C,227
CLN8,567
EVI2A,196
S1PR2,302
SLC6A5,4
TMEM185A,128
TSPAN11,95
VIPR1,4
AMH,419
CPLX3,419
FAM63B,492
RAET1E,151
ARHGAP22,103
BMP1,28
GDNF,28
GLIPR1L2,28
HAPLN3,502
INSL6,28
JPH4,28
LILRB4,28
MMP7,53
ORF21,28
SPINK7,197
Ypel5,28
Ndc80,523
Uso1,3
RIM15,571
ARPP21,1
HPGDS,71
Asap1,528
Reps2,528
ASB5,1
CASQ2,133
TSHB,340
CC2D2A,1
HHF2,146
Ncstn,1
Pqbp1,1
PSH1,227
Sart1,146
Sgol1,146
UL30,146
UL52,146
Set,85
Ufl1,1
CD93,431
FBLN7,289
Htt,8
LYZL2,239
Rab5b,149
Tmem109,149
CLDN10,308
GAST,308
GPR37,308
HLA-DQB2,308
K8.1,4
P2RX1,308
PLA2G10,135
RAB7B,308
REG4,308
TEX33,7
SCGN,121
CD300E,277
CLEC3A,317
GABRD,317
LRRN2,474
MGAT4C,333
PCDHB11,223
PCDHB16,4
PRR20E,354
IRGM,232
ARHGAP36,499
LHX6,243
NPAS1,46
ZSCAN26,324
Trappc11,109
BCAS4,141
BOD1,473
C1orf220,473
ELF3,1
Copa,334
IL1R2,25
P2RY8,4
ATP13A3,4
GPR114,4
LGALS9,4
TPRA1,4
Bace1,326
HAVCR1,71
HLA-DRB3,118
HLA-DRB4,7
ORF26,8
ASB14,84
ASB17,1
CLN5,1
MBOAT1,429
PPEF2,1
PTPLA,1
PTPRT,523
RIC3,346
SLC33A1,1
SLN,1
Tbc1d7,18
Tmed2,210
C3AR1,4
CYP2B6,4
HSD17B6,203
HTR3A,4
TAS2R7,30
TMEM5,4
OGFOD3,335
Rmdn3,341
TMEFF1,431
K3,120
K5,120
ATP6V1C2,339
Cd2ap,116
ORF4,25
Ptpn23,75
Rab5c,8
Spast,3
Vps28,252
C1qbp,572
Ccdc9,1
Cep55,447
Chmp4b,75
TLDC2,272
Tmem55a,252
Wbp11,1
LAMB3,17
Mad2l1,1
PTPRN,25
STYXL1,1
Smr,44
DND1,226
SUP35,158
TOMM20L,158
ADA2,24
CELA2B,186
Incenp,1
KIRREL2,170
Nek9,271
PLK3,244
Sirt2,47
SOX3,1
Cep72,6
PER3,259
CD1B,4
CD1D,50
CD1E,196
HSPB2,1
ITGB8,65
NRG1,4
B4galt1,208
Cdc6,151
IL27RA,151
MMP10,151
Spred2,151
TMEM30B,151
CRP,504
GABRG2,333
IL20RB,333
KERA,333
LIPH,333
NXPH2,333
SYT12,4
MAFB,48
SLX1A,48
4932438A13Rik,1
Atg2a,1
EBNA-LP,1
FAM188B,1
HHV8GK18_gp79,8
Myh3,212
PRKY,1
STK33,10
Tube1,1
KCND2,228
KLHL34,41
PDE9A,126
PNPLA5,41
ABHD15,212
Cgn,212
GBA2,212
P2RX6,212
Sept6,432
Vbp1,149
Brca1,1
UBE2U,9
Arrb2,3
Sept9,3
BCL2L15,61
Eif3a,1
Srp72,1
FRZB,444
TNFSF11,444
THBS3,121
LRRC27,121
Ints4,165
Nek2,208
ZSCAN31,1
SCN3B,4
MBD3L1,11
ITM2B,173
TP53AIP1,278
ADAM32,135
P4HA3,11
Tuba3a,1
Immt,479
PYGO1,181
Cbx7,22
CELA1,22
HAO2,358
Pcgf1,22
Ring1,22
LDHD,1
CD40LG,13
TLR3,13
C17orf59,141
MEST,141
RDH11,141
TEX35,141
OLFM2,243
Numb,164
BNC2,572
IRF6,572
CCDC107,4
CHRND,4
CLEC12A,32
GLT8D2,4
TEX28,4
Zw10,32
ADIPOQ,137
Nf2,179
LIPF,1
Bard1,1
C22orf29,1
GOLGA8DP,1
LMNTD1,1
Palb2,76
PPP1R3A,3
TMPRSS12,530
TSGA10IP,156
ZNF423,12
CFAP52,363
Rad51,76
SPANXA1,76
CYP1A1,1
Ten1,4
TUSC5,25
ZACN,4
Bcas2,1
Eif3e,1
MAGEB10,1
PRR11,1
Atrx,204
Brwd3,1
Cul4a,36
Tpx2,5
Bsdc1,180
SERPINB13,180
CCDC74B,10
Cul3,36
WFDC2,209
Gorasp1,210
PLXNB3,574
Cnot3,53
NANOS2,53
RIBC1,53
TEX13A,53
ATP1B4,55
C1QL4,2
CHRNA9,4
IL17RB,4
PCDHAC2,4
TMED6,4
MGC39584,506
CCDC68,506
ORF38,171
C12orf4,363
IL6R,363
Tbck,363
ALX3,343
HLX,183
ZNF550,19
ZNF692,1
2510003E04Rik,3
Chmp6,213
Crnkl1,309
Isy1,370
Snw1,1
Ect2,445
Lck,445
Naa10,384
Pcdh1,451
Smek1,445
WDFY2,420
RNASE1,1
C2orf50,559
C2orf72,1
SPDEF,522
B3GNT3,346
C1QB,177
CD55,346
SCGB1D4,346
ST3GAL1,346
BCL2L14,109
CABS1,109
GRAMD1B,288
KANK4,109
STMN4,109
C8orf76,84
Esrrb,82
CAB39L,507
TM4SF20,492
MTMR11,374
ACP5,272
CHI3L1,50
K1,289
MBL2,50
NTM,50
PTPN22,6
SLC6A4,50
Tap1,50
Tap2,50
WNT7A,106
GET3,16
Mgp,237
Mis12,21
ARHGAP25,94
Csk,300
Lrrc7,300
Mtx1,300
Cetn2,524
ORF6,15
PCIF1,15
ADAM21,50
ADAM30,1
AMIGO3,51
ARSG,4
BRINP2,1
CCNJL,1
CHST14,1
CHST6,246
CHST8,446
CHST9,1
CLEC14A,1
CPA5,107
FAM187B,4
FUCA2,300
GAL3ST1,438
HYAL3,1
K2,1
L1CAM,162
LCT,1
LIPG,210
NRROS,301
OPRD1,122
P2RX5,501
PIGK,1
Spire2,347
ST3GAL2,239
ST8SIA3,246
Tor1aip1,288
TRHDE,192
WNT16,1
WNT3A,459
Tnks1bp1,53
Wash,381
RBM18,278
STAP1,116
CARD6,102
HHV8GK18_gp78,1
IL36A,150
METTL21C,428
PXDNL,1
SPAG8,315
AIF1,77
MCA1,77
Gzmb,13
KCNA10,19
GCD7,52
CAPN8,471
CAPNS2,471
Kif13b,471
POL1,471
Clic4,124
GJB1,124
MLC1,131
SLC5A8,4
SMPD3,103
Tapt1,387
TMEM184A,255
Tsg101,71
NEUROG1,27
ARL6IP6,156
TAS2R41,460
CSF1,2
Il6st,2
Itsn1,2
LOX,116
Syk,2
TRPV1,2
Kpna1,21
Kpna2,21
Kpna4,21
SUV420H2,21
ZNF382,21
CACNB4,177
Ttll12,306
CPLX4,21
Scai,76
ZNF114,21
ZNF354C,276
GPR173,22
IQCH,22
SFTPC,4
ZNF214,271
Cep170,495
METTL23,1
NLGN3,268
Ska1,497
Ankrd26,6
Cep120,6
Fgfr1op,6
Lrrcc1,6
Pten,351
RAB27B,351
TSNAXIP1,351
Ranbp2,1
C1S,164
Ppp2ca,19
Ppp4c,1
RFTN2,172
Sdccag8,6
ANGPTL3,521
cdc20,1
fzr1,1
Papss1,1
PRE2,1
Samhd1,185
CPSF4L,236
BCAN,170
ASTN2,1
Dtl,36
FAM86B2,1
Gnb1,1
Kif21b,140
KLHDC8A,1
KLHL33,1
METTL18,1
NSMAF,1
ODF1,104
PHOSPHO1,1
PTK6,233
Strn3,19
TSSK6,1
TUBG2,1
WDR86,1
ANGPTL7,1
Cenpf,524
CPZ,1
LFNG,1
